AENC;NUMC;NIND;ELEP;TH;CAPITAL;SEXO;EDAD;LNAC;NACI;NIVI;LEST3;RELA;TIPF;TGRU;SVIDA;SRELA;STGUS;SECON;SVIVI;SZONA;SRECR;STRAB;STIEM;MERECE;HABLAR;AYFAM;TENSO;MORAL;CALMA;DEPRE;FELIZ;CPER;CPOL;CJUS;CERTZ;SENSE;SVIVENT;SHOGTR;ANIMO;RELPER;CPUBLI;SITEC1;SAPER;RELFA1
2024;7281;1;187,53680;48;48020;6;06;1;1;;3;2;1;1;5;5;8;5;6;7;7;97;;5;1;1;5;5;2;5;2;5;4;5;5;2;7;5;8;7;5;1;2;1
2024;7283;1;220,03926;48;48020;6;03;1;1;;3;1;1;1;7;7;4;7;4;5;5;4;8;8;1;1;2;2;3;3;3;7;2;2;2;3;5;6;4;7;2;3;2;1
2024;7284;1;194,90713;48;48020;6;04;5;6;;1;1;1;1;8;8;1;8;10;10;10;8;8;8;2;2;3;4;3;5;3;3;7;8;8;2;9;8;6;4;8;1;1;1
2024;7285;2;375,07359;48;48020;6;07;1;1;;1;3;3;3;8;8;8;8;8;8;8;97;;8;1;1;5;5;2;5;2;7;6;6;5;2;8;8;8;8;6;1;3;1
2024;7287;3;1100,19632;48;48020;6;03;1;1;;3;1;6;5;7;7;8;8;8;8;9;6;6;8;1;1;5;5;2;5;2;8;6;6;8;3;7;7;8;7;7;3;1;1
2024;7288;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;10;10;10;10;10;10;10;97;;10;1;1;2;3;3;3;2;10;5;5;5;2;9;10;5;8;5;1;2;1
2024;7289;1;200,74672;48;48020;1;04;1;1;;2;2;1;1;5;3;7;3;2;1;3;97;;8;1;1;3;3;2;3;2;5;2;7;5;4;2;3;6;6;5;1;3;4
2024;7290;1;408,60258;48;48020;1;07;1;1;;3;3;3;3;8;7;8;6;7;2;4;97;;5;1;1;3;5;2;4;2;7;8;3;5;4;4;6;7;7;5;3;2;1
2024;7291;1;190,59533;48;48020;1;05;1;1;;1;2;1;1;8;6;10;7;8;7;8;97;;7;1;1;3;5;2;5;3;6;7;7;8;2;7;7;7;7;7;3;2;2
2024;7292;1;241,38962;48;48020;1;03;1;1;;3;1;1;1;9;9;6;7;6;7;4;8;9;9;1;1;3;5;3;5;2;7;2;5;7;2;6;8;7;8;5;3;1;1
2024;7293;2;389,81426;48;48020;6;04;1;1;;3;1;5;4;4;0;9;8;9;5;5;6;97;3;1;1;3;3;3;3;3;1;5;5;5;4;5;7;5;5;5;3;2;4
2024;7294;2;562,61039;48;48020;6;06;1;1;;3;3;4;2;6;10;6;10;10;3;0;97;;8;1;1;3;3;3;5;3;8;5;8;7;4;4;10;6;8;7;3;3;1
2024;7297;1;375,07359;48;48020;6;07;4;1;;1;3;2;5;6;8;8;7;10;8;8;97;;8;1;1;4;3;2;3;2;7;0;0;3;4;7;7;6;8;1;2;3;1
2024;7298;1;408,60258;48;48020;1;06;1;1;;3;3;3;3;8;8;7;9;8;6;7;97;;8;1;1;4;5;2;5;2;7;6;6;6;2;7;9;8;8;6;3;2;1
2024;7299;2;880,15706;48;48020;6;03;5;6;;3;2;4;2;10;10;8;7;10;8;10;97;;10;1;1;3;3;3;3;1;8;5;7;10;3;8;7;6;8;7;1;3;1
2024;7300;3;586,14592;48;48020;6;01;1;1;;2;3;4;2;7;8;7;8;8;7;7;97;;7;1;1;3;3;2;3;3;7;5;5;4;3;7;8;5;8;5;3;2;1
2024;7302;2;407,27057;48;48020;1;01;1;1;;2;3;5;4;8;10;10;8;10;8;8;97;;7;1;1;3;5;2;5;2;8;8;5;5;3;8;8;7;8;6;1;2;1
2024;7303;1;196,37807;48;48020;6;05;1;1;;3;1;1;1;8;7;9;9;9;10;10;7;7;7;1;1;3;3;2;3;2;8;0;0;3;4;8;8;6;7;1;3;1;1
2024;7305;3;965,55846;48;48020;1;03;5;6;;1;1;6;5;7;6;7;5;8;10;5;9;10;7;1;1;4;4;2;4;2;7;5;5;5;4;6;8;7;7;5;2;1;4
2024;7308;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;3;6;6;3;7;7;5;97;;5;1;1;5;5;3;5;3;5;5;5;5;2;6;3;7;7;5;3;4;1
2024;7309;1;204,30129;48;48020;1;06;4;1;;1;3;1;1;6;6;6;6;6;2;2;97;;6;1;1;3;4;4;3;4;7;1;1;5;3;4;6;5;7;2;2;3;1
2024;7314;2;381,19066;48;48020;1;05;1;1;;3;3;3;3;9;8;8;9;9;9;8;97;;9;1;1;3;5;2;5;2;7;7;7;7;2;8;9;7;8;7;3;2;1
2024;7315;1;401,49343;48;48020;1;04;1;1;;1;1;3;3;6;9;9;5;10;10;10;7;7;10;1;1;4;4;2;4;2;3;0;5;9;4;8;6;7;8;5;3;2;1
2024;7317;3;866,39301;48;48020;1;01;1;1;;1;1;5;4;5;6;2;0;5;5;5;3;5;5;1;2;3;3;3;2;3;5;3;4;4;3;5;3;5;5;4;1;2;1
2024;7318;1;196,37807;48;48020;6;05;1;1;;1;3;1;1;0;0;3;0;0;0;5;97;;10;1;1;2;2;3;2;3;0;0;4;0;4;2;0;4;5;1;1;4;1
2024;7319;1;190,59533;48;48020;1;05;1;1;;1;2;1;1;8;8;8;10;10;8;6;97;;8;1;1;3;5;2;3;2;6;4;4;5;3;7;10;7;8;4;3;2;1
2024;7321;1;408,60258;48;48020;1;07;4;1;;1;3;3;3;5;5;5;5;5;5;5;97;;6;1;1;3;5;3;5;3;5;5;5;5;2;5;5;7;7;5;1;2;1
2024;7322;2;577,59534;48;48020;1;02;5;6;;3;1;3;3;8;9;3;8;9;9;9;4;10;10;1;1;4;4;2;5;2;5;1;4;0;2;8;7;7;8;2;3;1;1
2024;7323;2;1200,47757;48;48020;6;02;5;6;;3;3;6;5;8;9;5;3;7;7;5;97;;7;2;1;4;5;2;4;2;8;2;2;5;2;6;3;7;6;3;1;2;4
2024;7325;1;965,55846;48;48020;1;03;5;1;;1;1;6;5;8;8;8;8;8;9;9;8;8;7;1;1;4;4;1;4;2;8;7;10;10;1;9;8;7;8;9;3;1;1
2024;7327;3;720,28654;48;48020;6;02;1;1;;3;2;4;2;8;8;8;7;7;5;4;97;;10;1;1;2;5;2;5;2;5;5;4;5;4;5;7;7;8;5;3;2;1
2024;7329;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;6;5;7;5;8;8;8;97;;8;1;1;5;5;2;5;2;8;6;8;9;3;7;5;8;7;8;1;2;1
2024;7330;2;440,07853;48;48020;6;03;1;1;;2;1;5;4;8;8;7;7;8;8;8;8;7;10;1;1;3;5;3;5;2;10;6;6;8;3;7;7;7;8;7;3;1;1
2024;7332;1;381,19066;48;48020;1;05;1;1;;3;1;5;4;9;9;4;7;7;7;7;9;97;9;1;1;3;5;2;5;2;9;7;9;8;2;7;8;7;8;8;3;2;1
2024;7333;2;389,81426;48;48020;6;04;1;1;;3;3;5;4;6;7;7;6;8;7;7;97;;8;1;1;3;5;2;4;3;5;4;5;7;2;7;6;7;7;5;3;3;4
2024;7334;2;974,53566;48;48020;6;04;5;1;;3;1;4;2;8;9;5;6;8;9;9;9;9;9;1;1;3;5;3;5;3;6;8;7;8;2;8;8;7;8;8;1;2;1
2024;7335;1;408,60258;48;48020;1;06;1;1;;1;3;3;3;10;10;10;10;8;8;7;97;;9;1;1;4;5;1;5;1;6;5;0;9;1;8;10;9;8;5;3;2;1
2024;7336;1;187,53680;48;48020;6;07;1;1;;1;3;1;1;5;5;5;5;7;7;7;97;;5;1;1;4;5;4;2;3;5;5;5;5;2;7;5;5;7;5;2;2;1
2024;7337;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;9;10;9;9;10;10;10;97;;9;1;1;3;5;2;3;2;10;4;4;4;2;9;9;7;8;4;3;2;1
2024;7339;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;5;8;5;10;10;10;10;97;;5;1;1;2;2;3;2;3;7;4;4;8;3;9;10;4;8;5;3;4;1
2024;7341;1;408,60258;48;48020;1;07;4;1;;1;3;3;3;9;9;10;10;9;8;9;97;;10;1;1;3;3;2;4;2;10;0;5;10;4;7;10;6;8;5;3;3;1
2024;7342;2;375,07359;48;48020;6;07;4;1;;1;3;3;3;7;7;7;7;7;7;7;97;;7;1;1;4;5;2;4;1;8;0;0;0;2;7;7;8;7;0;2;3;1
2024;7343;1;392,75615;48;48020;6;05;5;6;;1;1;3;3;8;9;8;8;9;9;9;9;8;9;1;1;5;5;3;3;2;7;7;8;8;3;8;8;7;8;8;3;2;1
2024;7344;1;187,53680;48;48020;6;07;1;1;;1;3;1;1;5;5;5;5;5;5;5;97;;5;1;1;3;5;3;3;3;5;5;5;5;2;5;5;6;7;5;3;4;1
2024;7347;2;375,07359;48;48020;6;07;4;1;;1;3;3;3;9;9;8;8;8;7;8;97;;9;1;1;5;5;2;5;2;5;0;0;5;2;7;8;8;8;2;3;2;1
2024;7348;1;196,37807;48;48020;6;05;1;1;;1;3;1;1;1;1;1;5;8;8;8;97;;0;1;2;1;2;5;2;5;10;5;5;5;3;7;5;2;4;5;1;4;1
2024;7349;1;187,53680;48;48020;6;06;4;1;;1;3;1;1;9;9;9;5;5;5;5;97;;5;1;1;3;3;3;3;3;5;5;5;5;3;5;5;5;8;5;3;2;1
2024;7350;2;814,54114;48;48020;1;01;5;6;;2;1;6;5;4;4;0;4;1;4;4;2;4;3;1;2;3;3;2;5;2;5;2;6;7;3;3;3;7;5;5;1;2;2
2024;7351;1;584,72139;48;48020;6;04;5;1;;1;1;2;5;5;5;5;3;9;9;9;5;5;5;1;2;2;2;4;2;4;0;8;7;9;4;7;4;3;5;8;1;4;1
2024;7352;2;440,07853;48;48020;6;03;1;1;;3;1;3;3;9;10;5;5;6;10;8;7;7;7;1;1;5;5;1;5;2;5;2;2;5;3;7;6;9;8;3;2;2;1
2024;7353;1;375,07359;48;48020;6;07;4;1;;1;3;5;4;10;10;10;10;10;10;10;97;;10;1;1;5;5;1;5;1;10;4;9;9;1;10;10;9;8;7;3;2;1
2024;7354;3;407,27057;48;48020;1;01;1;1;;2;3;5;4;8;8;8;8;8;8;8;97;;9;1;1;3;5;2;5;2;8;7;7;7;3;7;8;7;8;7;1;2;1
2024;7356;2;375,07359;48;48020;6;07;4;1;;1;3;3;3;6;5;6;6;6;6;6;97;;6;1;1;3;3;3;3;3;5;5;5;5;2;6;6;5;7;5;3;3;1
2024;717;2;89,55763;01;00009;1;07;1;1;;1;3;3;3;9;9;9;9;9;9;9;97;;9;1;1;3;4;1;4;1;7;5;5;5;1;9;9;7;8;5;3;3;1
2024;718;3;270,96749;01;00009;1;02;1;1;;2;1;4;2;6;6;6;6;6;6;6;7;7;6;1;1;5;5;2;5;3;5;5;5;5;1;7;7;8;7;5;1;2;2
2024;720;1;52,87739;01;00009;6;07;1;1;;1;3;1;1;7;7;7;7;8;8;8;97;;7;1;1;4;4;2;4;2;5;5;5;5;2;8;7;7;7;5;3;3;1
2024;721;1;89,55763;01;00009;1;07;1;1;;1;3;3;3;5;5;5;6;7;9;9;97;;5;1;2;2;2;3;2;4;0;0;0;0;3;7;6;3;5;0;3;3;1
2024;722;2;169,02021;01;00009;6;02;1;1;;3;3;5;4;5;7;5;6;6;6;6;97;;5;1;1;2;2;3;3;3;10;4;4;4;1;7;6;4;7;4;1;2;1
2024;723;1;134,62495;01;00009;6;03;1;1;;3;1;3;3;9;9;6;7;7;7;9;8;97;8;1;1;5;3;2;4;2;3;3;6;7;2;7;8;7;8;5;1;2;1
2024;724;1;89,55763;01;00009;1;06;4;1;;2;3;3;3;7;10;10;7;10;10;10;97;;8;1;1;4;5;2;4;2;10;0;8;10;1;10;7;7;8;6;2;2;1
2024;725;3;150,36799;01;00009;1;01;5;6;;2;1;4;2;10;10;8;8;10;10;10;10;10;10;1;1;3;5;2;5;1;10;5;5;5;1;10;9;8;8;5;3;1;4
2024;726;4;196,23763;01;00009;6;01;4;1;;2;3;4;2;7;8;8;7;7;6;6;97;;8;1;1;4;3;2;3;3;7;5;6;6;2;6;7;6;8;6;3;2;1
2024;728;2;119,74864;01;00009;6;05;1;1;;1;3;3;3;9;8;9;3;9;10;10;97;;8;1;2;1;3;3;3;3;2;2;3;5;2;9;3;4;6;3;2;2;1
2024;730;2;105,75478;01;00009;6;06;1;1;;3;3;3;3;8;8;8;8;8;8;8;97;;8;1;1;3;5;1;5;2;8;6;6;8;3;7;8;8;8;7;2;2;1
2024;731;3;169,02021;01;00009;6;02;4;1;;3;3;5;4;4;5;6;6;6;7;7;97;;5;1;1;2;2;4;2;3;7;5;5;6;2;7;6;3;7;5;2;3;1
2024;733;1;89,55763;01;00009;1;06;1;1;;1;3;3;3;10;10;10;10;10;10;10;97;;10;1;1;3;5;2;5;1;8;10;5;9;1;10;10;8;8;8;3;1;1
2024;734;3;179,62297;01;00009;6;05;1;1;;3;1;4;2;8;8;9;8;8;9;9;7;7;8;1;1;5;5;1;5;2;7;6;6;7;1;9;7;9;8;6;3;2;1
2024;735;1;44,77881;01;00009;1;07;1;1;;3;1;1;1;9;9;9;9;9;9;9;9;9;9;1;1;5;5;2;5;2;5;5;5;5;2;8;9;8;8;5;3;2;1
2024;737;1;44,77881;01;00009;1;06;1;1;;3;3;1;1;7;7;7;6;8;8;10;97;;7;1;1;5;5;1;3;1;7;5;5;5;1;9;6;8;7;5;3;2;1
2024;738;2;300,48429;01;00009;1;04;1;1;;2;1;6;5;8;8;5;8;9;9;10;7;7;6;1;1;5;5;2;5;2;6;5;5;4;1;9;7;8;8;5;3;1;1
2024;739;1;119,74864;01;00009;6;05;1;1;;3;1;3;3;7;6;5;6;5;6;6;6;6;6;1;1;3;3;3;3;3;6;5;5;5;2;6;6;5;7;5;3;2;2
2024;741;1;227,85848;01;00009;1;03;1;1;;3;1;4;2;8;9;8;8;7;8;9;8;8;9;1;1;4;5;2;4;1;9;4;5;3;1;8;8;8;8;4;3;2;1
2024;742;2;201,93742;01;00009;6;03;1;1;;1;1;4;2;8;9;3;3;8;9;9;3;8;7;1;1;3;5;3;3;2;5;3;3;8;1;9;5;6;8;5;1;2;1
2024;743;4;270,96749;01;00009;1;02;1;1;;2;1;4;2;7;8;5;7;7;7;5;8;8;8;1;1;5;5;2;5;2;8;5;5;5;1;7;8;8;8;5;2;2;1
2024;744;1;52,87739;01;00009;6;07;1;1;;1;3;1;1;5;7;5;5;7;7;7;97;;5;1;1;2;2;3;2;3;5;5;5;5;2;7;5;4;7;5;2;4;1
2024;745;2;120,19372;01;00009;1;04;1;1;;3;1;3;3;9;9;5;8;8;8;8;5;6;7;1;1;3;3;3;3;2;6;5;5;5;2;8;6;5;8;5;3;2;1
2024;746;1;179,62297;01;00009;6;05;4;1;;2;1;4;2;9;9;7;9;9;10;10;10;10;9;1;1;5;5;2;5;2;9;0;5;8;3;8;10;8;8;4;3;2;1
2024;747;2;112,68014;01;00009;6;02;1;1;;3;1;3;3;6;6;6;6;6;6;6;8;8;8;1;1;3;4;2;4;2;5;5;5;5;1;7;7;7;7;5;3;2;1
2024;748;2;105,75478;01;00009;6;06;1;1;;3;3;3;3;6;8;5;4;8;8;8;97;;8;1;1;2;5;4;3;2;6;3;3;4;4;7;4;5;8;3;2;2;1
2024;753;1;45,45662;01;00009;1;05;1;1;;1;2;1;1;7;7;6;6;8;8;8;97;;7;1;1;3;4;2;5;3;7;4;4;7;3;7;6;7;7;5;3;3;1
2024;755;1;52,87739;01;00009;6;07;4;1;;1;3;1;1;9;10;9;9;9;9;9;97;;7;1;1;3;4;3;4;3;5;5;5;5;2;8;9;6;8;5;3;3;1
2024;756;1;158,63216;01;00009;6;07;1;1;;1;3;5;4;6;8;7;5;6;9;9;97;;7;1;1;3;3;2;3;2;9;5;5;6;2;8;5;6;8;5;3;3;1
2024;757;1;44,77881;01;00009;1;07;1;1;;1;3;1;1;7;10;7;7;7;7;7;97;;7;1;1;3;3;2;3;3;9;6;6;8;1;7;7;5;8;7;3;3;1
2024;758;1;44,77881;01;00009;1;06;4;1;;1;3;1;1;6;6;6;6;6;6;6;97;;6;2;2;2;2;2;2;2;5;5;5;5;3;6;6;5;4;5;1;3;4
2024;759;3;227,85848;01;00009;1;03;4;1;;2;1;6;5;10;10;10;8;10;10;8;8;4;10;1;1;3;5;2;4;2;9;5;7;9;1;9;7;7;8;7;2;2;1
2024;760;1;45,45662;01;00009;1;05;4;1;;1;1;1;1;8;8;10;7;9;10;10;9;8;8;1;1;5;5;1;5;1;10;3;6;7;1;9;8;9;8;5;3;1;1
2024;761;4;196,23763;01;00009;6;01;4;1;;1;3;4;2;7;8;8;8;8;6;6;97;;9;1;1;3;3;3;3;3;8;5;5;5;1;7;8;5;8;5;3;1;1
2024;762;1;60,09686;01;00009;1;04;1;1;;3;1;1;1;7;7;4;7;7;7;7;8;10;8;1;1;4;4;2;4;2;8;6;6;6;1;7;8;7;7;6;3;2;1
2024;6094;2;336,02084;48;00009;6;06;1;1;;3;3;3;3;8;8;8;8;8;8;7;97;;7;1;1;5;5;2;5;3;6;2;2;5;2;7;8;8;8;3;3;2;2
2024;6095;3;701,45186;48;00009;6;01;1;1;;2;3;4;2;7;8;8;7;9;9;9;97;;8;1;1;3;3;3;3;3;7;6;8;7;2;8;7;5;8;7;1;2;1
2024;6096;3;1051,65069;48;00009;1;01;1;1;;3;3;5;4;8;9;8;8;9;9;8;97;;8;1;1;5;5;2;5;2;8;7;7;7;1;9;8;8;8;7;3;1;1
2024;6097;1;396,94383;48;00009;6;03;1;1;;3;1;2;5;8;8;8;9;9;9;9;8;9;8;1;1;4;4;2;4;2;9;0;0;0;1;9;9;7;8;0;3;1;1
2024;6098;1;734,88879;48;00009;1;06;1;1;;3;3;7;5;8;8;10;9;9;9;8;97;;8;1;1;4;4;2;4;2;7;6;4;6;1;9;9;7;8;5;3;3;1
2024;6099;1;176,29652;48;00009;6;05;4;1;;3;1;1;1;7;7;7;7;8;9;9;8;7;8;1;1;4;4;2;4;2;7;6;6;6;1;9;7;7;7;6;3;1;1
2024;6100;1;170,87689;48;00009;1;05;1;1;;3;1;1;1;9;9;7;8;9;9;8;8;6;9;1;1;3;3;2;4;2;8;4;2;5;1;9;7;6;8;4;3;1;1
2024;6101;2;336,02084;48;00009;6;06;1;1;;3;3;3;3;8;8;8;8;8;2;5;97;;8;1;1;3;4;2;4;3;6;5;1;3;2;5;8;6;8;3;3;2;1
2024;6102;2;672,04168;48;00009;6;06;1;1;;1;3;4;2;8;8;8;6;7;6;6;97;;8;1;1;3;3;3;3;3;6;0;3;4;2;6;6;5;8;2;3;2;1
2024;6103;1;168,01042;48;00009;6;07;1;1;;1;3;1;1;9;10;9;9;9;9;9;97;;8;1;2;4;4;1;4;1;10;5;5;5;2;8;9;8;7;5;3;1;1
2024;6106;3;512,63068;48;00009;1;05;1;1;;2;2;5;4;5;5;8;8;10;10;10;97;;7;1;1;3;3;2;3;2;8;0;7;9;1;10;8;6;7;5;3;1;1
2024;6107;2;873,92633;48;00009;1;03;5;6;;1;1;4;2;8;9;2;7;9;9;9;9;5;8;1;1;3;5;2;5;2;7;0;6;9;2;8;7;7;8;5;3;1;1
2024;6108;1;360,78166;48;00009;1;04;1;1;;3;1;3;3;7;8;3;8;8;9;8;6;9;7;1;1;3;4;2;4;2;5;0;1;7;1;8;8;7;8;3;3;1;1
2024;6109;2;721,56333;48;00009;1;04;1;1;;2;1;4;2;8;10;3;9;10;10;9;9;9;9;1;1;3;4;2;4;2;9;6;6;8;1;9;9;7;8;7;3;1;1
2024;6112;1;367,44440;48;00009;1;06;1;1;;3;3;3;3;7;7;8;5;8;9;9;97;;7;1;1;4;4;2;5;2;5;2;2;6;2;8;5;7;7;3;2;3;1
2024;6113;4;915,49007;48;00009;1;01;1;1;;1;1;4;2;8;10;10;10;10;10;9;8;7;8;1;1;3;5;2;5;2;8;5;5;3;1;9;8;7;8;4;3;1;1
2024;6114;1;367,44440;48;00009;1;06;1;1;;1;3;3;3;8;7;8;7;8;8;8;97;;9;1;1;4;4;2;4;2;8;5;4;4;1;8;7;7;7;4;3;2;1
2024;6115;1;396,94383;48;00009;6;03;1;1;;3;1;3;3;7;8;3;8;4;8;8;7;10;8;1;1;3;4;2;5;2;8;5;6;7;1;7;8;7;8;6;3;1;1
2024;6117;1;504,03126;48;00009;6;07;1;1;;1;3;6;5;6;6;6;6;6;6;6;97;;0;1;1;3;3;3;3;3;1;0;0;0;1;7;6;5;7;0;3;4;1
2024;6118;1;183,72220;48;00009;1;07;1;1;;1;3;1;1;5;5;5;5;5;5;5;97;;5;1;1;3;4;2;4;2;5;5;5;5;2;5;5;7;7;5;3;2;1
2024;6121;1;174,91794;48;00009;6;04;1;1;;3;1;1;1;8;9;9;8;7;8;8;8;5;8;1;1;4;4;2;4;2;9;5;6;7;3;7;7;7;8;6;3;1;1
2024;6122;2;683,50758;48;00009;1;05;5;6;;1;1;7;5;7;9;5;7;10;10;10;10;7;10;2;7;3;3;1;3;2;8;5;8;10;1;10;8;6;4;8;2;2;1
2024;6124;1;218,48158;48;00009;1;03;5;1;;3;1;1;1;9;10;10;8;8;9;9;10;6;10;1;1;3;3;2;3;2;9;8;9;9;1;9;8;6;8;9;2;1;1
2024;6127;2;336,02084;48;00009;6;07;1;1;;1;3;3;3;6;7;6;6;7;7;7;97;;7;1;1;4;4;2;4;2;7;7;7;7;2;7;6;7;7;7;3;2;1
2024;6130;2;512,63068;48;00009;1;04;1;1;;3;1;4;2;8;9;6;8;8;9;9;8;8;8;1;2;3;4;3;4;3;7;7;8;8;2;8;8;6;6;8;3;2;1
2024;6131;2;793,88766;48;00009;6;03;1;1;;2;1;5;4;9;9;8;7;8;7;9;9;6;8;1;1;3;3;2;3;2;6;0;0;5;1;8;7;6;8;2;3;1;2
2024;6134;1;341,75379;48;00009;1;05;1;1;;3;1;3;3;9;9;6;9;9;9;9;7;8;9;1;1;5;5;2;5;2;8;0;7;8;1;9;8;8;8;5;3;1;1
2024;6135;3;788,73802;48;00009;1;02;1;1;;3;1;5;4;7;7;5;7;7;6;6;7;8;8;1;1;4;4;2;4;2;7;5;5;5;1;7;7;7;7;5;3;1;1
2024;6140;2;336,02084;48;00009;6;06;4;1;;1;3;3;3;7;7;6;5;8;8;7;97;;8;2;1;4;4;2;4;2;5;5;5;5;3;7;5;7;6;5;1;3;1
2024;6141;1;168,01042;48;00009;6;07;4;1;;1;3;1;1;6;8;10;7;8;8;8;97;;9;1;1;2;2;3;3;3;5;0;3;8;4;7;7;4;8;4;3;4;1
2024;6143;1;168,01042;48;00009;6;07;1;1;;1;3;1;1;7;8;8;6;7;10;10;97;;7;1;1;3;4;2;4;2;7;4;5;7;1;9;6;7;8;5;1;1;1
2024;6144;1;170,87689;48;00009;1;05;1;1;;2;1;1;1;7;6;9;8;6;9;8;9;6;7;1;1;4;4;2;4;2;8;6;3;5;1;8;8;7;7;5;3;1;1
2024;6145;2;352,59303;48;00009;6;05;1;1;;2;1;3;3;4;4;4;8;10;10;7;5;7;6;1;1;3;3;2;4;2;6;0;0;0;2;8;7;6;6;0;3;4;1
2024;6146;1;180,39083;48;00009;1;04;1;1;;3;1;1;1;5;5;0;8;7;10;10;5;5;5;1;1;3;4;4;4;3;6;1;0;1;1;9;6;5;7;1;3;2;1
2024;6147;2;349,83588;48;00009;6;04;1;1;;3;1;3;3;4;5;3;4;5;5;5;4;0;8;1;1;3;5;3;5;3;5;0;4;10;2;5;3;7;7;5;3;2;1
2024;6149;1;170,87689;48;00009;1;05;1;1;;3;1;1;1;9;9;7;7;9;9;10;8;7;9;1;1;2;4;3;5;3;10;7;9;9;1;9;7;6;8;8;3;2;1
2024;6151;1;541,17249;48;00009;1;04;1;1;;3;1;5;4;5;10;2;5;10;10;10;7;8;10;1;1;3;4;2;4;2;6;3;4;3;1;10;7;7;8;3;1;2;1
2024;6152;2;793,88766;48;00009;6;03;1;1;;3;1;4;2;10;10;5;7;8;9;7;8;8;10;1;1;3;4;2;4;1;8;5;5;5;3;7;8;7;8;5;1;2;1
2024;6153;1;901,95416;48;00009;1;04;1;1;;3;1;6;5;7;8;4;6;7;10;9;7;7;7;1;1;4;5;2;5;2;8;4;4;7;2;8;7;8;8;5;2;2;1
2024;6158;1;218,48158;48;00009;1;03;1;1;;3;1;1;1;9;9;10;8;8;9;9;10;9;9;1;1;3;3;2;4;2;9;4;4;0;1;9;9;6;8;3;3;1;1
2024;6159;1;168,01042;48;00009;6;06;1;1;;2;3;1;1;8;8;8;8;8;8;8;97;;9;1;1;5;5;2;5;2;5;5;0;0;2;8;8;8;8;2;3;1;1
2024;6161;1;367,44440;48;00009;1;07;1;1;;2;3;3;3;10;10;10;10;10;10;10;97;;10;1;2;5;5;2;5;3;10;5;5;8;2;9;10;8;7;6;3;2;1
2024;6162;1;183,72220;48;00009;1;05;1;1;;1;3;1;1;6;3;8;6;8;8;8;97;;8;1;1;3;3;2;3;2;7;5;2;2;1;8;6;6;6;3;3;1;2
2024;6165;3;262,91267;48;00009;1;02;1;1;;3;1;1;1;7;9;7;7;6;8;8;7;5;7;1;1;5;5;2;5;2;8;0;0;7;1;8;6;8;8;2;3;1;1
2024;6167;1;170,87689;48;00009;1;05;1;1;;2;1;1;1;5;5;5;5;5;5;5;4;4;7;1;1;4;3;3;3;3;7;0;4;4;1;6;4;5;7;3;2;3;1
2024;6168;2;699,67176;48;00009;6;04;5;6;;2;1;6;5;5;6;5;6;5;6;6;5;4;5;1;1;5;4;2;5;2;6;0;0;0;1;6;5;8;7;0;3;1;1
2024;6169;2;341,75379;48;00009;1;05;1;1;;1;3;5;4;8;9;7;7;7;8;8;97;;8;1;1;3;4;2;4;2;5;5;7;7;1;8;7;7;8;6;3;3;1
2024;6170;1;367,44440;48;00009;1;06;1;1;;3;3;3;3;8;7;9;9;10;10;10;97;;9;1;1;4;5;2;3;2;8;6;2;3;1;10;9;7;7;4;3;2;1
2024;6171;1;367,44440;48;00009;1;07;1;1;;2;3;3;3;5;7;7;5;8;7;6;97;;7;1;1;3;3;3;4;3;8;5;0;4;1;7;5;5;7;3;2;4;1
2024;6174;1;170,87689;48;00009;1;05;1;1;;1;1;1;1;7;7;8;9;8;9;8;6;7;8;1;1;3;4;2;4;2;6;7;4;5;1;8;7;7;7;5;3;1;1
2024;6175;2;352,59303;48;00009;6;05;4;1;;1;3;3;3;10;10;10;6;9;9;9;97;;6;1;1;4;4;2;4;2;5;4;4;6;2;8;6;7;8;5;1;3;1
2024;6176;1;918,61099;48;00009;1;07;1;1;;1;3;7;5;6;8;10;10;10;10;10;97;;8;1;1;3;3;2;3;2;5;8;6;8;1;10;10;6;8;7;1;4;1
2024;6177;1;918,61099;48;00009;1;07;1;1;;2;3;6;5;5;4;8;8;8;7;8;97;;5;1;1;2;3;4;2;3;2;0;4;4;1;8;8;4;6;3;3;2;1
2024;6178;1;336,02084;48;00009;6;06;1;1;;1;3;3;3;7;7;8;8;8;9;9;97;;7;1;1;3;4;2;4;2;7;3;3;5;1;9;8;7;7;4;3;2;1
2024;6179;1;168,01042;48;00009;6;06;1;1;;1;3;1;1;9;9;9;8;9;10;10;97;;10;1;1;4;4;2;4;2;7;5;0;7;1;9;8;7;8;4;3;1;1
2024;6180;1;367,44440;48;00009;1;07;1;1;;1;3;5;4;6;7;10;7;7;9;9;97;;7;1;2;5;3;2;4;3;3;6;5;6;2;8;7;7;6;6;3;3;1
2024;6181;3;549,29404;48;00009;1;01;1;1;;1;2;4;2;9;9;9;9;9;9;9;97;;10;1;1;4;4;2;4;2;9;0;0;8;1;9;9;7;8;3;3;1;1
2024;6182;1;721,56333;48;00009;1;04;1;1;;2;1;4;2;8;8;6;8;7;7;7;7;9;8;1;1;3;5;2;5;2;7;8;6;6;3;6;8;7;8;7;3;1;1
